id,season,round_number,round_name,driver_number,driver_name,team,q1,q2,q3
4151,2023,13,Dutch Grand Prix,31,OCO,Alpine,82.11,,
4152,2023,13,Dutch Grand Prix,20,MAG,Haas F1 Team,82.192,,
4153,2023,13,Dutch Grand Prix,77,BOT,Alfa Romeo,82.26,,
4154,2023,13,Dutch Grand Prix,40,LAW,AlphaTauri,83.42,,
4155,2023,14,Italian Grand Prix,55,SAI,Ferrari,81.965,80.991,80.294
4156,2023,14,Italian Grand Prix,1,VER,Red Bull Racing,81.573,80.937,80.307
4157,2023,14,Italian Grand Prix,16,LEC,Ferrari,81.788,80.977,80.361
4158,2023,14,Italian Grand Prix,63,RUS,Mercedes,82.148,81.382,80.671
4159,2023,14,Italian Grand Prix,11,PER,Red Bull Racing,81.911,81.24,80.688
4160,2023,14,Italian Grand Prix,23,ALB,Williams,81.661,81.272,80.76
4161,2023,14,Italian Grand Prix,81,PIA,McLaren,82.106,81.527,80.785
4162,2023,14,Italian Grand Prix,44,HAM,Mercedes,81.977,81.369,80.82
4163,2023,14,Italian Grand Prix,4,NOR,McLaren,81.995,81.581,80.979
4164,2023,14,Italian Grand Prix,14,ALO,Aston Martin,82.043,81.543,81.417
4165,2023,14,Italian Grand Prix,22,TSU,AlphaTauri,81.852,81.594,
4166,2023,14,Italian Grand Prix,40,LAW,AlphaTauri,82.112,81.758,
4167,2023,14,Italian Grand Prix,27,HUL,Haas F1 Team,82.343,81.776,
4168,2023,14,Italian Grand Prix,77,BOT,Alfa Romeo,82.249,81.94,
4169,2023,14,Italian Grand Prix,2,SAR,Williams,81.93,81.944,
4170,2023,14,Italian Grand Prix,24,ZHO,Alfa Romeo,82.39,,
4171,2023,14,Italian Grand Prix,10,GAS,Alpine,82.545,,
4172,2023,14,Italian Grand Prix,31,OCO,Alpine,82.548,,
4173,2023,14,Italian Grand Prix,20,MAG,Haas F1 Team,82.592,,
4174,2023,14,Italian Grand Prix,18,STR,Aston Martin,82.86,,
4175,2023,15,Singapore Grand Prix,55,SAI,Ferrari,92.339,91.439,90.984
4176,2023,15,Singapore Grand Prix,63,RUS,Mercedes,92.331,91.743,91.056
4177,2023,15,Singapore Grand Prix,16,LEC,Ferrari,92.406,92.012,91.063
4178,2023,15,Singapore Grand Prix,4,NOR,McLaren,92.483,91.951,91.27
4179,2023,15,Singapore Grand Prix,44,HAM,Mercedes,92.651,92.019,91.485
4180,2023,15,Singapore Grand Prix,20,MAG,Haas F1 Team,92.242,91.892,91.575
4181,2023,15,Singapore Grand Prix,14,ALO,Aston Martin,92.584,91.835,91.615
4182,2023,15,Singapore Grand Prix,31,OCO,Alpine,92.369,92.089,91.673
4183,2023,15,Singapore Grand Prix,27,HUL,Haas F1 Team,92.1,91.994,91.808
4184,2023,15,Singapore Grand Prix,40,LAW,AlphaTauri,92.215,92.166,92.268
4185,2023,15,Singapore Grand Prix,1,VER,Red Bull Racing,92.398,92.173,
4186,2023,15,Singapore Grand Prix,10,GAS,Alpine,92.452,92.274,
4187,2023,15,Singapore Grand Prix,11,PER,Red Bull Racing,92.099,92.31,
4188,2023,15,Singapore Grand Prix,23,ALB,Williams,92.668,93.719,
4189,2023,15,Singapore Grand Prix,22,TSU,AlphaTauri,91.991,,
4190,2023,15,Singapore Grand Prix,77,BOT,Alfa Romeo,92.809,,
4191,2023,15,Singapore Grand Prix,81,PIA,McLaren,92.902,,
4192,2023,15,Singapore Grand Prix,2,SAR,Williams,93.252,,
4193,2023,15,Singapore Grand Prix,24,ZHO,Alfa Romeo,93.258,,
4194,2023,15,Singapore Grand Prix,18,STR,Aston Martin,93.397,,
4195,2023,16,Japanese Grand Prix,1,VER,Red Bull Racing,89.878,89.964,88.877
4196,2023,16,Japanese Grand Prix,81,PIA,McLaren,90.439,90.122,89.458
4197,2023,16,Japanese Grand Prix,4,NOR,McLaren,90.063,90.296,89.493
4198,2023,16,Japanese Grand Prix,16,LEC,Ferrari,90.393,89.94,89.542
4199,2023,16,Japanese Grand Prix,11,PER,Red Bull Racing,90.652,89.965,89.65
4200,2023,16,Japanese Grand Prix,55,SAI,Ferrari,90.651,90.067,89.85
4201,2023,16,Japanese Grand Prix,44,HAM,Mercedes,90.811,90.04,89.908
4202,2023,16,Japanese Grand Prix,63,RUS,Mercedes,90.811,90.268,90.219
4203,2023,16,Japanese Grand Prix,22,TSU,AlphaTauri,90.733,90.204,90.303
4204,2023,16,Japanese Grand Prix,14,ALO,Aston Martin,90.971,90.465,90.56
4205,2023,16,Japanese Grand Prix,40,LAW,AlphaTauri,90.425,90.508,
4206,2023,16,Japanese Grand Prix,10,GAS,Alpine,90.843,90.509,
4207,2023,16,Japanese Grand Prix,23,ALB,Williams,90.941,90.537,
4208,2023,16,Japanese Grand Prix,31,OCO,Alpine,90.96,90.586,
4209,2023,16,Japanese Grand Prix,20,MAG,Haas F1 Team,90.976,90.665,
4210,2023,16,Japanese Grand Prix,77,BOT,Alfa Romeo,91.049,,
4211,2023,16,Japanese Grand Prix,18,STR,Aston Martin,91.181,,
4212,2023,16,Japanese Grand Prix,27,HUL,Haas F1 Team,91.299,,
4213,2023,16,Japanese Grand Prix,24,ZHO,Alfa Romeo,91.398,,
4214,2023,16,Japanese Grand Prix,2,SAR,Williams,,,
4215,2023,17,Qatar Grand Prix,1,VER,Red Bull Racing,85.007,84.483,83.778
4216,2023,17,Qatar Grand Prix,63,RUS,Mercedes,85.334,84.827,84.219
4217,2023,17,Qatar Grand Prix,44,HAM,Mercedes,86.076,84.381,84.305
4218,2023,17,Qatar Grand Prix,14,ALO,Aston Martin,85.223,85.241,84.369
4219,2023,17,Qatar Grand Prix,16,LEC,Ferrari,85.452,85.079,84.424
4220,2023,17,Qatar Grand Prix,81,PIA,McLaren,85.266,84.724,84.54
4221,2023,17,Qatar Grand Prix,10,GAS,Alpine,85.566,84.918,84.553
4222,2023,17,Qatar Grand Prix,31,OCO,Alpine,85.711,84.928,84.763
4223,2023,17,Qatar Grand Prix,77,BOT,Alfa Romeo,86.038,85.297,85.058
4224,2023,17,Qatar Grand Prix,4,NOR,McLaren,85.131,84.685,
4225,2023,17,Qatar Grand Prix,22,TSU,AlphaTauri,86.058,85.301,
4226,2023,17,Qatar Grand Prix,55,SAI,Ferrari,85.808,85.328,
4227,2023,17,Qatar Grand Prix,11,PER,Red Bull Racing,85.991,85.462,
4228,2023,17,Qatar Grand Prix,23,ALB,Williams,86.118,85.707,
4229,2023,17,Qatar Grand Prix,27,HUL,Haas F1 Team,85.904,85.783,
4230,2023,17,Qatar Grand Prix,2,SAR,Williams,86.21,,
4231,2023,17,Qatar Grand Prix,18,STR,Aston Martin,86.345,,
4232,2023,17,Qatar Grand Prix,40,LAW,AlphaTauri,86.635,,
4233,2023,17,Qatar Grand Prix,20,MAG,Haas F1 Team,87.046,,
4234,2023,17,Qatar Grand Prix,24,ZHO,Alfa Romeo,87.432,,
4235,2023,18,United States Grand Prix,16,LEC,Ferrari,96.061,95.004,94.723
4236,2023,18,United States Grand Prix,4,NOR,McLaren,95.11,95.441,94.853
4237,2023,18,United States Grand Prix,44,HAM,Mercedes,95.091,95.24,94.862
4238,2023,18,United States Grand Prix,55,SAI,Ferrari,95.824,95.302,94.945
4239,2023,18,United States Grand Prix,63,RUS,Mercedes,96.165,95.606,95.079
4240,2023,18,United States Grand Prix,1,VER,Red Bull Racing,95.346,95.008,95.081
4241,2023,18,United States Grand Prix,10,GAS,Alpine,96.158,95.496,95.089
4242,2023,18,United States Grand Prix,31,OCO,Alpine,96.131,95.413,95.154
4243,2023,18,United States Grand Prix,11,PER,Red Bull Racing,95.989,95.679,95.173
4244,2023,18,United States Grand Prix,81,PIA,McLaren,96.064,95.576,95.467
4245,2023,18,United States Grand Prix,22,TSU,AlphaTauri,95.913,95.697,
4246,2023,18,United States Grand Prix,24,ZHO,Alfa Romeo,96.052,95.698,
4247,2023,18,United States Grand Prix,77,BOT,Alfa Romeo,96.082,95.858,
4248,2023,18,United States Grand Prix,20,MAG,Haas F1 Team,96.009,95.88,
4249,2023,18,United States Grand Prix,3,RIC,AlphaTauri,96.213,95.974,
4250,2023,18,United States Grand Prix,27,HUL,Haas F1 Team,96.235,,
4251,2023,18,United States Grand Prix,14,ALO,Aston Martin,96.268,,
4252,2023,18,United States Grand Prix,23,ALB,Williams,96.315,,
4253,2023,18,United States Grand Prix,18,STR,Aston Martin,96.589,,
4254,2023,18,United States Grand Prix,2,SAR,Williams,96.827,,
4255,2023,19,Mexico City Grand Prix,16,LEC,Ferrari,78.401,77.901,77.166
4256,2023,19,Mexico City Grand Prix,55,SAI,Ferrari,78.755,78.382,77.233
4257,2023,19,Mexico City Grand Prix,1,VER,Red Bull Racing,78.099,77.625,77.263
4258,2023,19,Mexico City Grand Prix,3,RIC,AlphaTauri,78.341,77.706,77.382
4259,2023,19,Mexico City Grand Prix,11,PER,Red Bull Racing,78.553,78.124,77.423
4260,2023,19,Mexico City Grand Prix,44,HAM,Mercedes,78.677,77.571,77.454
4261,2023,19,Mexico City Grand Prix,81,PIA,McLaren,78.241,77.874,77.623
4262,2023,19,Mexico City Grand Prix,63,RUS,Mercedes,78.893,77.673,77.674
4263,2023,19,Mexico City Grand Prix,77,BOT,Alfa Romeo,78.429,78.016,78.032
4264,2023,19,Mexico City Grand Prix,24,ZHO,Alfa Romeo,79.016,78.44,78.05
4265,2023,19,Mexico City Grand Prix,10,GAS,Alpine,78.945,78.521,
4266,2023,19,Mexico City Grand Prix,27,HUL,Haas F1 Team,78.969,78.524,
4267,2023,19,Mexico City Grand Prix,14,ALO,Aston Martin,78.848,78.738,
4268,2023,19,Mexico City Grand Prix,23,ALB,Williams,78.828,79.147,
4269,2023,19,Mexico City Grand Prix,22,TSU,AlphaTauri,78.89,,
4270,2023,19,Mexico City Grand Prix,31,OCO,Alpine,79.08,,
4271,2023,19,Mexico City Grand Prix,20,MAG,Haas F1 Team,79.163,,
4272,2023,19,Mexico City Grand Prix,18,STR,Aston Martin,79.227,,
4273,2023,19,Mexico City Grand Prix,4,NOR,McLaren,81.554,,
4274,2023,19,Mexico City Grand Prix,2,SAR,Williams,,,
4275,2023,20,São Paulo Grand Prix,1,VER,Red Bull Racing,70.436,70.162,70.727
4276,2023,20,São Paulo Grand Prix,16,LEC,Ferrari,70.472,70.303,71.021
4277,2023,20,São Paulo Grand Prix,18,STR,Aston Martin,70.551,70.375,71.344
4278,2023,20,São Paulo Grand Prix,14,ALO,Aston Martin,70.557,70.237,71.387
4279,2023,20,São Paulo Grand Prix,44,HAM,Mercedes,70.604,70.266,71.469
4280,2023,20,São Paulo Grand Prix,63,RUS,Mercedes,70.34,70.316,71.59
4281,2023,20,São Paulo Grand Prix,4,NOR,McLaren,70.623,70.021,71.987
4282,2023,20,São Paulo Grand Prix,55,SAI,Ferrari,70.624,70.254,71.989
4283,2023,20,São Paulo Grand Prix,11,PER,Red Bull Racing,70.668,70.219,72.321
4284,2023,20,São Paulo Grand Prix,81,PIA,McLaren,70.519,70.33,
4285,2023,20,São Paulo Grand Prix,27,HUL,Haas F1 Team,70.475,70.547,
4286,2023,20,São Paulo Grand Prix,31,OCO,Alpine,70.763,70.562,
4287,2023,20,São Paulo Grand Prix,10,GAS,Alpine,70.793,70.567,
4288,2023,20,São Paulo Grand Prix,20,MAG,Haas F1 Team,70.602,70.723,
4289,2023,20,São Paulo Grand Prix,23,ALB,Williams,70.621,70.84,
4290,2023,20,São Paulo Grand Prix,22,TSU,AlphaTauri,70.837,,
4291,2023,20,São Paulo Grand Prix,3,RIC,AlphaTauri,70.843,,
4292,2023,20,São Paulo Grand Prix,77,BOT,Alfa Romeo,70.955,,
4293,2023,20,São Paulo Grand Prix,2,SAR,Williams,71.035,,
4294,2023,20,São Paulo Grand Prix,24,ZHO,Alfa Romeo,71.275,,
4295,2023,21,Las Vegas Grand Prix,16,LEC,Ferrari,93.617,92.775,92.726
4296,2023,21,Las Vegas Grand Prix,55,SAI,Ferrari,93.851,93.338,92.77
4297,2023,21,Las Vegas Grand Prix,1,VER,Red Bull Racing,94.19,93.572,93.104
4298,2023,21,Las Vegas Grand Prix,63,RUS,Mercedes,94.137,93.351,93.112
4299,2023,21,Las Vegas Grand Prix,10,GAS,Alpine,94.272,93.494,93.239
4300,2023,21,Las Vegas Grand Prix,23,ALB,Williams,94.634,93.588,93.323
4301,2023,21,Las Vegas Grand Prix,2,SAR,Williams,94.525,93.733,93.513
4302,2023,21,Las Vegas Grand Prix,77,BOT,Alfa Romeo,94.305,93.809,93.525
4303,2023,21,Las Vegas Grand Prix,20,MAG,Haas F1 Team,94.337,93.664,93.537
4304,2023,21,Las Vegas Grand Prix,14,ALO,Aston Martin,94.422,93.617,93.555
4305,2023,21,Las Vegas Grand Prix,44,HAM,Mercedes,94.307,93.837,
4306,2023,21,Las Vegas Grand Prix,11,PER,Red Bull Racing,94.574,93.855,
4307,2023,21,Las Vegas Grand Prix,27,HUL,Haas F1 Team,94.265,93.979,
4308,2023,21,Las Vegas Grand Prix,18,STR,Aston Martin,94.504,94.199,
4309,2023,21,Las Vegas Grand Prix,3,RIC,AlphaTauri,94.683,94.308,
4310,2023,21,Las Vegas Grand Prix,4,NOR,McLaren,94.703,,
4311,2023,21,Las Vegas Grand Prix,31,OCO,Alpine,94.834,,
4312,2023,21,Las Vegas Grand Prix,24,ZHO,Alfa Romeo,94.849,,
4313,2023,21,Las Vegas Grand Prix,81,PIA,McLaren,94.85,,
4314,2023,21,Las Vegas Grand Prix,22,TSU,AlphaTauri,96.447,,
4315,2023,22,Abu Dhabi Grand Prix,1,VER,Red Bull Racing,84.16,83.74,83.445
4316,2023,22,Abu Dhabi Grand Prix,16,LEC,Ferrari,84.459,83.969,83.584
4317,2023,22,Abu Dhabi Grand Prix,81,PIA,McLaren,84.487,84.278,83.782
4318,2023,22,Abu Dhabi Grand Prix,63,RUS,Mercedes,84.337,84.013,83.788
4319,2023,22,Abu Dhabi Grand Prix,4,NOR,McLaren,84.368,83.92,83.816
4320,2023,22,Abu Dhabi Grand Prix,22,TSU,AlphaTauri,84.286,84.207,83.968
4321,2023,22,Abu Dhabi Grand Prix,14,ALO,Aston Martin,84.501,84.131,84.084
4322,2023,22,Abu Dhabi Grand Prix,27,HUL,Haas F1 Team,84.425,84.213,84.108
4323,2023,22,Abu Dhabi Grand Prix,11,PER,Red Bull Racing,84.209,84.116,84.171
4324,2023,22,Abu Dhabi Grand Prix,10,GAS,Alpine,84.6,84.078,84.548
4325,2023,22,Abu Dhabi Grand Prix,44,HAM,Mercedes,84.437,84.359,
4326,2023,22,Abu Dhabi Grand Prix,31,OCO,Alpine,84.565,84.391,
4327,2023,22,Abu Dhabi Grand Prix,18,STR,Aston Martin,84.405,84.422,
4328,2023,22,Abu Dhabi Grand Prix,23,ALB,Williams,84.298,84.439,
4329,2023,22,Abu Dhabi Grand Prix,3,RIC,AlphaTauri,84.461,84.442,
4330,2023,22,Abu Dhabi Grand Prix,55,SAI,Ferrari,84.738,,
4331,2023,22,Abu Dhabi Grand Prix,20,MAG,Haas F1 Team,84.764,,
4332,2023,22,Abu Dhabi Grand Prix,77,BOT,Alfa Romeo,84.788,,
4333,2023,22,Abu Dhabi Grand Prix,24,ZHO,Alfa Romeo,85.159,,
4334,2023,22,Abu Dhabi Grand Prix,2,SAR,Williams,,,
4335,2024,1,Bahrain Grand Prix,1,VER,Red Bull Racing,90.031,89.374,89.179
4336,2024,1,Bahrain Grand Prix,16,LEC,Ferrari,90.243,89.165,89.407
4337,2024,1,Bahrain Grand Prix,63,RUS,Mercedes,90.35,89.922,89.485
4338,2024,1,Bahrain Grand Prix,55,SAI,Ferrari,89.909,89.573,89.507
4339,2024,1,Bahrain Grand Prix,11,PER,Red Bull Racing,90.221,89.932,89.537
4340,2024,1,Bahrain Grand Prix,14,ALO,Aston Martin,90.179,89.801,89.542
4341,2024,1,Bahrain Grand Prix,4,NOR,McLaren,90.143,89.941,89.614
4342,2024,1,Bahrain Grand Prix,81,PIA,McLaren,90.531,90.122,89.683
4343,2024,1,Bahrain Grand Prix,44,HAM,Mercedes,90.451,89.718,89.71
4344,2024,1,Bahrain Grand Prix,27,HUL,Haas F1 Team,90.566,89.851,90.502
4345,2024,1,Bahrain Grand Prix,22,TSU,RB,90.481,90.129,
4346,2024,1,Bahrain Grand Prix,18,STR,Aston Martin,89.965,90.2,
4347,2024,1,Bahrain Grand Prix,23,ALB,Williams,90.397,90.221,
4348,2024,1,Bahrain Grand Prix,3,RIC,RB,90.562,90.278,
4349,2024,1,Bahrain Grand Prix,20,MAG,Haas F1 Team,90.646,90.529,
4350,2024,1,Bahrain Grand Prix,77,BOT,Kick Sauber,90.756,,
4351,2024,1,Bahrain Grand Prix,24,ZHO,Kick Sauber,90.757,,
4352,2024,1,Bahrain Grand Prix,2,SAR,Williams,90.77,,
4353,2024,1,Bahrain Grand Prix,31,OCO,Alpine,90.793,,
4354,2024,1,Bahrain Grand Prix,10,GAS,Alpine,90.948,,
4355,2024,2,Saudi Arabian Grand Prix,1,VER,Red Bull Racing,88.171,88.033,87.472
4356,2024,2,Saudi Arabian Grand Prix,16,LEC,Ferrari,88.318,88.112,87.791
4357,2024,2,Saudi Arabian Grand Prix,11,PER,Red Bull Racing,88.638,88.467,87.807
4358,2024,2,Saudi Arabian Grand Prix,14,ALO,Aston Martin,88.706,88.122,87.846
4359,2024,2,Saudi Arabian Grand Prix,81,PIA,McLaren,88.755,88.343,88.089
4360,2024,2,Saudi Arabian Grand Prix,4,NOR,McLaren,88.805,88.479,88.132
4361,2024,2,Saudi Arabian Grand Prix,63,RUS,Mercedes,88.749,88.448,88.316
4362,2024,2,Saudi Arabian Grand Prix,44,HAM,Mercedes,88.994,88.606,88.46
4363,2024,2,Saudi Arabian Grand Prix,22,TSU,RB,88.988,88.564,88.547
4364,2024,2,Saudi Arabian Grand Prix,18,STR,Aston Martin,88.25,88.578,88.572
4365,2024,2,Saudi Arabian Grand Prix,38,BEA,Ferrari,88.984,88.642,
4366,2024,2,Saudi Arabian Grand Prix,23,ALB,Williams,89.107,88.98,
4367,2024,2,Saudi Arabian Grand Prix,20,MAG,Haas F1 Team,89.069,89.02,
4368,2024,2,Saudi Arabian Grand Prix,3,RIC,RB,89.065,89.025,
4369,2024,2,Saudi Arabian Grand Prix,27,HUL,Haas F1 Team,89.055,,
4370,2024,2,Saudi Arabian Grand Prix,77,BOT,Kick Sauber,89.179,,
4371,2024,2,Saudi Arabian Grand Prix,31,OCO,Alpine,89.475,,
4372,2024,2,Saudi Arabian Grand Prix,10,GAS,Alpine,89.479,,
4373,2024,2,Saudi Arabian Grand Prix,2,SAR,Williams,89.526,,
4374,2024,2,Saudi Arabian Grand Prix,24,ZHO,Kick Sauber,,,
4375,2024,3,Australian Grand Prix,1,VER,Red Bull Racing,76.819,76.387,75.915
4376,2024,3,Australian Grand Prix,55,SAI,Ferrari,76.731,76.189,76.185
4377,2024,3,Australian Grand Prix,11,PER,Red Bull Racing,76.805,76.631,76.274
4378,2024,3,Australian Grand Prix,4,NOR,McLaren,77.43,76.75,76.315
4379,2024,3,Australian Grand Prix,16,LEC,Ferrari,76.984,76.304,76.435
4380,2024,3,Australian Grand Prix,81,PIA,McLaren,77.369,76.601,76.572
4381,2024,3,Australian Grand Prix,63,RUS,Mercedes,77.062,76.901,76.724
4382,2024,3,Australian Grand Prix,22,TSU,RB,77.356,76.791,76.788
4383,2024,3,Australian Grand Prix,18,STR,Aston Martin,77.376,76.78,77.072
4384,2024,3,Australian Grand Prix,14,ALO,Aston Martin,76.991,76.71,77.552
4385,2024,3,Australian Grand Prix,44,HAM,Mercedes,77.499,76.96,
4386,2024,3,Australian Grand Prix,23,ALB,Williams,77.13,77.167,
4387,2024,3,Australian Grand Prix,77,BOT,Kick Sauber,77.543,77.34,
4388,2024,3,Australian Grand Prix,20,MAG,Haas F1 Team,77.709,77.427,
4389,2024,3,Australian Grand Prix,31,OCO,Alpine,77.617,77.697,
4390,2024,3,Australian Grand Prix,27,HUL,Haas F1 Team,77.976,,
4391,2024,3,Australian Grand Prix,10,GAS,Alpine,77.982,,
4392,2024,3,Australian Grand Prix,3,RIC,RB,78.085,,
4393,2024,3,Australian Grand Prix,24,ZHO,Kick Sauber,78.188,,
4394,2024,4,Japanese Grand Prix,1,VER,Red Bull Racing,88.866,88.74,88.197
4395,2024,4,Japanese Grand Prix,11,PER,Red Bull Racing,89.303,88.752,88.263
4396,2024,4,Japanese Grand Prix,4,NOR,McLaren,89.536,88.94,88.489
4397,2024,4,Japanese Grand Prix,55,SAI,Ferrari,89.513,89.099,88.682
4398,2024,4,Japanese Grand Prix,14,ALO,Aston Martin,89.254,89.082,88.686
4399,2024,4,Japanese Grand Prix,81,PIA,McLaren,89.425,89.148,88.76
4400,2024,4,Japanese Grand Prix,44,HAM,Mercedes,89.661,88.887,88.766
4401,2024,4,Japanese Grand Prix,16,LEC,Ferrari,89.338,89.196,88.786
4402,2024,4,Japanese Grand Prix,63,RUS,Mercedes,89.799,89.14,89.008
4403,2024,4,Japanese Grand Prix,22,TSU,RB,89.775,89.417,89.413
4404,2024,4,Japanese Grand Prix,3,RIC,RB,89.727,89.472,
4405,2024,4,Japanese Grand Prix,27,HUL,Haas F1 Team,89.821,89.494,
4406,2024,4,Japanese Grand Prix,77,BOT,Kick Sauber,89.602,89.593,
4407,2024,4,Japanese Grand Prix,23,ALB,Williams,89.963,89.714,
4408,2024,4,Japanese Grand Prix,31,OCO,Alpine,89.811,89.816,
4409,2024,4,Japanese Grand Prix,18,STR,Aston Martin,90.024,,
4410,2024,4,Japanese Grand Prix,10,GAS,Alpine,90.119,,
4411,2024,4,Japanese Grand Prix,20,MAG,Haas F1 Team,90.131,,
4412,2024,4,Japanese Grand Prix,2,SAR,Williams,90.139,,
4413,2024,4,Japanese Grand Prix,24,ZHO,Kick Sauber,90.143,,
4414,2024,5,Chinese Grand Prix,1,VER,Red Bull Racing,94.742,93.794,93.66
4415,2024,5,Chinese Grand Prix,11,PER,Red Bull Racing,95.457,94.026,93.982
4416,2024,5,Chinese Grand Prix,14,ALO,Aston Martin,95.116,94.652,94.148
4417,2024,5,Chinese Grand Prix,4,NOR,McLaren,94.842,94.46,94.165
4418,2024,5,Chinese Grand Prix,81,PIA,McLaren,95.014,94.659,94.273
4419,2024,5,Chinese Grand Prix,16,LEC,Ferrari,94.797,94.399,94.289
4420,2024,5,Chinese Grand Prix,55,SAI,Ferrari,94.97,94.368,94.297
4421,2024,5,Chinese Grand Prix,63,RUS,Mercedes,95.084,94.609,94.433
4422,2024,5,Chinese Grand Prix,27,HUL,Haas F1 Team,95.068,94.667,94.604
4423,2024,5,Chinese Grand Prix,77,BOT,Kick Sauber,95.169,94.769,94.665
4424,2024,5,Chinese Grand Prix,18,STR,Aston Martin,95.334,94.838,
4425,2024,5,Chinese Grand Prix,3,RIC,RB,95.443,94.934,
4426,2024,5,Chinese Grand Prix,31,OCO,Alpine,95.356,95.223,
4427,2024,5,Chinese Grand Prix,23,ALB,Williams,95.384,95.241,
4428,2024,5,Chinese Grand Prix,10,GAS,Alpine,95.287,95.463,
4429,2024,5,Chinese Grand Prix,24,ZHO,Kick Sauber,95.505,,
4430,2024,5,Chinese Grand Prix,20,MAG,Haas F1 Team,95.516,,
4431,2024,5,Chinese Grand Prix,44,HAM,Mercedes,95.573,,
4432,2024,5,Chinese Grand Prix,22,TSU,RB,95.746,,
4433,2024,5,Chinese Grand Prix,2,SAR,Williams,96.358,,
4434,2024,6,Miami Grand Prix,1,VER,Red Bull Racing,87.689,87.566,87.241
4435,2024,6,Miami Grand Prix,16,LEC,Ferrari,88.081,87.533,87.382
4436,2024,6,Miami Grand Prix,55,SAI,Ferrari,87.937,87.941,87.455
4437,2024,6,Miami Grand Prix,11,PER,Red Bull Racing,87.772,87.839,87.46
4438,2024,6,Miami Grand Prix,4,NOR,McLaren,87.913,87.871,87.594
4439,2024,6,Miami Grand Prix,81,PIA,McLaren,88.032,87.721,87.675
4440,2024,6,Miami Grand Prix,63,RUS,Mercedes,88.159,88.095,88.067
4441,2024,6,Miami Grand Prix,44,HAM,Mercedes,88.167,87.697,88.107
4442,2024,6,Miami Grand Prix,27,HUL,Haas F1 Team,88.383,88.2,88.146
4443,2024,6,Miami Grand Prix,22,TSU,RB,88.324,88.167,88.192
4444,2024,6,Miami Grand Prix,18,STR,Aston Martin,88.177,88.222,
4445,2024,6,Miami Grand Prix,10,GAS,Alpine,87.976,88.324,
4446,2024,6,Miami Grand Prix,31,OCO,Alpine,88.209,88.371,
4447,2024,6,Miami Grand Prix,23,ALB,Williams,88.343,88.413,
4448,2024,6,Miami Grand Prix,14,ALO,Aston Martin,88.453,88.427,
4449,2024,6,Miami Grand Prix,77,BOT,Kick Sauber,88.463,,
4450,2024,6,Miami Grand Prix,2,SAR,Williams,88.487,,
4451,2024,6,Miami Grand Prix,3,RIC,RB,88.617,,
4452,2024,6,Miami Grand Prix,20,MAG,Haas F1 Team,88.619,,
4453,2024,6,Miami Grand Prix,24,ZHO,Kick Sauber,88.824,,
4454,2024,7,Emilia Romagna Grand Prix,1,VER,Red Bull Racing,75.762,75.176,74.746
4455,2024,7,Emilia Romagna Grand Prix,81,PIA,McLaren,75.94,75.407,74.82
4456,2024,7,Emilia Romagna Grand Prix,4,NOR,McLaren,75.915,75.371,74.837
4457,2024,7,Emilia Romagna Grand Prix,16,LEC,Ferrari,75.823,75.328,74.97
4458,2024,7,Emilia Romagna Grand Prix,55,SAI,Ferrari,76.015,75.512,75.233
4459,2024,7,Emilia Romagna Grand Prix,63,RUS,Mercedes,76.107,75.671,75.234
4460,2024,7,Emilia Romagna Grand Prix,22,TSU,RB,75.894,75.358,75.465
4461,2024,7,Emilia Romagna Grand Prix,44,HAM,Mercedes,76.604,75.677,75.504
4462,2024,7,Emilia Romagna Grand Prix,3,RIC,RB,76.06,75.691,75.674
4463,2024,7,Emilia Romagna Grand Prix,27,HUL,Haas F1 Team,75.841,75.569,75.98
4464,2024,7,Emilia Romagna Grand Prix,11,PER,Red Bull Racing,76.404,75.706,
4465,2024,7,Emilia Romagna Grand Prix,31,OCO,Alpine,76.361,75.906,
4466,2024,7,Emilia Romagna Grand Prix,18,STR,Aston Martin,76.458,75.992,
4467,2024,7,Emilia Romagna Grand Prix,23,ALB,Williams,76.524,76.2,
4468,2024,7,Emilia Romagna Grand Prix,10,GAS,Alpine,76.015,76.381,
4469,2024,7,Emilia Romagna Grand Prix,77,BOT,Kick Sauber,76.626,,
4470,2024,7,Emilia Romagna Grand Prix,24,ZHO,Kick Sauber,76.834,,
4471,2024,7,Emilia Romagna Grand Prix,20,MAG,Haas F1 Team,76.854,,
4472,2024,7,Emilia Romagna Grand Prix,14,ALO,Aston Martin,76.917,,
4473,2024,7,Emilia Romagna Grand Prix,2,SAR,Williams,,,
4474,2024,8,Monaco Grand Prix,16,LEC,Ferrari,71.584,70.825,70.27
4475,2024,8,Monaco Grand Prix,81,PIA,McLaren,71.5,70.756,70.424
4476,2024,8,Monaco Grand Prix,55,SAI,Ferrari,71.543,71.075,70.518
4477,2024,8,Monaco Grand Prix,4,NOR,McLaren,71.76,70.732,70.542
4478,2024,8,Monaco Grand Prix,63,RUS,Mercedes,71.492,70.929,70.543
4479,2024,8,Monaco Grand Prix,1,VER,Red Bull Racing,71.711,70.745,70.567
4480,2024,8,Monaco Grand Prix,44,HAM,Mercedes,71.528,71.056,70.621
4481,2024,8,Monaco Grand Prix,22,TSU,RB,71.852,71.106,70.858
4482,2024,8,Monaco Grand Prix,23,ALB,Williams,71.623,71.216,70.948
4483,2024,8,Monaco Grand Prix,10,GAS,Alpine,71.714,70.896,71.311
